seller_,seller,make_,make,no
2391838,8247,Nissan,20001,15
2393657,8249,Nissan,20001,1
2393729,8250,Nissan,20001,1
2396741,8252,Nissan,20001,4
2397263,8253,Nissan,20001,1
2400511,8259,Nissan,20001,3
2400671,8260,Nissan,20001,1
2400910,8262,Nissan,20001,3
2402142,8266,Nissan,20001,3
2402213,8267,Nissan,20001,1
2402219,8268,Nissan,20001,2
2402350,8271,Nissan,20001,1
2414969,8281,Nissan,20001,2
2416321,8286,Nissan,20001,1
2418784,8287,Nissan,20001,1
2423307,8292,Nissan,20001,1
2426189,8295,Nissan,20001,2
2431570,8301,Nissan,20001,1
2440890,8311,Nissan,20001,1
2442336,8314,Nissan,20001,2
2442357,8317,Nissan,20001,3
2444073,8320,Nissan,20001,1
2444434,8321,Nissan,20001,1
2448394,8324,Nissan,20001,2
2455594,8330,Nissan,20001,2
2459249,8338,Nissan,20001,1
2459913,8340,Nissan,20001,1
2463102,8341,Nissan,20001,1
2464655,8344,Nissan,20001,1
2468865,8348,Nissan,20001,10
2472340,8350,Nissan,20001,1
2477330,8354,Nissan,20001,2
2479187,8356,Nissan,20001,4
2479764,8357,Nissan,20001,1
2480170,8359,Nissan,20001,1
2480937,8361,Nissan,20001,1
2483649,8364,Nissan,20001,1
2484675,8368,Nissan,20001,2
2484977,8371,Nissan,20001,1
2485738,8373,Nissan,20001,1
2485753,8374,Nissan,20001,3
2486484,8375,Nissan,20001,1
2489415,8376,Nissan,20001,1
2489985,8377,Nissan,20001,7
2490565,8378,Nissan,20001,2
2491149,8380,Nissan,20001,1
2491272,8381,Nissan,20001,1
2492630,8388,Nissan,20001,1
2492698,8389,Nissan,20001,1
2493087,8390,Nissan,20001,7
2494021,8395,Nissan,20001,1
2498463,8396,Nissan,20001,1
2500290,8399,Nissan,20001,13
2502080,8403,Nissan,20001,1
2510886,8409,Nissan,20001,4
2513048,8410,Nissan,20001,1
2514597,8415,Nissan,20001,2
2515947,8420,Nissan,20001,1
2515988,8421,Nissan,20001,5
2521742,8427,Nissan,20001,3
2522334,8428,Nissan,20001,2
2522408,8429,Nissan,20001,2
2524863,8433,Nissan,20001,2
2529669,8440,Nissan,20001,8
2530114,8441,Nissan,20001,2
2530363,8444,Nissan,20001,2
2530388,8446,Nissan,20001,1
2530599,8448,Nissan,20001,3
2530613,8449,Nissan,20001,1
2536221,8456,Nissan,20001,2
2543190,8460,Nissan,20001,16
2543250,8461,Nissan,20001,1
2543555,8462,Nissan,20001,11
2553811,8473,Nissan,20001,1
2558882,8478,Nissan,20001,1
2559043,8479,Nissan,20001,2
2560257,8482,Nissan,20001,5
2563564,8485,Nissan,20001,1
2564263,8488,Nissan,20001,1
2564760,8491,Nissan,20001,1
2565933,8493,Nissan,20001,2
2570202,8498,Nissan,20001,4
2577169,8502,Nissan,20001,16
2579075,8508,Nissan,20001,1
2580249,8510,Nissan,20001,2
2587675,8511,Nissan,20001,2
2590963,8520,Nissan,20001,1
2591125,8524,Nissan,20001,2
2591167,8526,Nissan,20001,6
5185117,8533,Nissan,20001,2
5185124,8535,Nissan,20001,2
5185163,8539,Nissan,20001,1
5242570,8545,Nissan,20001,1
5242573,8546,Nissan,20001,1
5242676,8557,Nissan,20001,2
5242678,8558,Nissan,20001,1
5242705,8561,Nissan,20001,3
5242743,8563,Nissan,20001,2
5242792,8567,Nissan,20001,4
5242793,8568,Nissan,20001,1
5242858,8576,Nissan,20001,1
5242867,8577,Nissan,20001,2
5242876,8578,Nissan,20001,2
5242882,8580,Nissan,20001,2
5242883,8581,Nissan,20001,31
5242898,8585,Nissan,20001,5
5242906,8588,Nissan,20001,1
5242910,8590,Nissan,20001,3
5242981,8595,Nissan,20001,2
5243010,8599,Nissan,20001,1
5243059,8603,Nissan,20001,1
5243096,8612,Nissan,20001,5
5243097,8613,Nissan,20001,1
5243161,8623,Nissan,20001,1
5243167,8624,Nissan,20001,1
5243170,8625,Nissan,20001,1
5243188,8628,Nissan,20001,1
5243236,8631,Nissan,20001,1
5243242,8633,Nissan,20001,2
5243330,8637,Nissan,20001,1
5243378,8647,Nissan,20001,4
5243422,8648,Nissan,20001,1
5243424,8649,Nissan,20001,1
5243427,8650,Nissan,20001,2
5243441,8654,Nissan,20001,2
5243442,8655,Nissan,20001,1
5243544,8666,Nissan,20001,1
5243552,8667,Nissan,20001,1
5243584,8672,Nissan,20001,1
5243634,8681,Nissan,20001,1
5243638,8682,Nissan,20001,1
5243651,8687,Nissan,20001,3
5243682,8690,Nissan,20001,4
5243742,8700,Nissan,20001,3
5243743,8701,Nissan,20001,1
5243796,8705,Nissan,20001,3
5243849,8711,Nissan,20001,1
5243850,8712,Nissan,20001,1
5243866,8715,Nissan,20001,1
5243885,8717,Nissan,20001,2
5243894,8718,Nissan,20001,2
5243943,8723,Nissan,20001,1
5243947,8726,Nissan,20001,3
5243960,8728,Nissan,20001,1
5244022,8736,Nissan,20001,1
5244040,8737,Nissan,20001,1
5244045,8738,Nissan,20001,5
5244084,8744,Nissan,20001,2
5244104,8745,Nissan,20001,1
5244163,8751,Nissan,20001,2
5244216,8755,Nissan,20001,1
5244220,8756,Nissan,20001,1
5244226,8757,Nissan,20001,1
5244265,8759,Nissan,20001,1
5244267,8760,Nissan,20001,1
5244327,8761,Nissan,20001,2
5244334,8762,Nissan,20001,4
5244344,8763,Nissan,20001,1
5244418,8771,Nissan,20001,1
5244432,8774,Nissan,20001,10
5244433,8775,Nissan,20001,1
5244438,8777,Nissan,20001,1
5244444,8779,Nissan,20001,3
5244451,8781,Nissan,20001,7
5244460,8782,Nissan,20001,1
5244466,8784,Nissan,20001,1
5247298,8787,Nissan,20001,1
5247306,8788,Nissan,20001,1
5247307,8789,Nissan,20001,1
5247379,8793,Nissan,20001,2
5247406,8796,Nissan,20001,2
5247414,8797,Nissan,20001,1
5247426,8800,Nissan,20001,1
5247433,8802,Nissan,20001,1
5247448,8805,Nissan,20001,4
5247455,8807,Nissan,20001,1
5247479,8811,Nissan,20001,2
5247875,8820,Nissan,20001,1
5247904,8822,Nissan,20001,3
5247909,8824,Nissan,20001,1
5248187,8830,Nissan,20001,1
5248188,8831,Nissan,20001,2
5248235,8833,Nissan,20001,2
5248244,8834,Nissan,20001,2
5248272,8838,Nissan,20001,2
5248286,8840,Nissan,20001,1
5248290,8841,Nissan,20001,1
5249062,8855,Nissan,20001,1
5249112,8857,Nissan,20001,1
5249127,8861,Nissan,20001,1
5249132,8862,Nissan,20001,1
5249148,8865,Nissan,20001,14
5249197,8870,Nissan,20001,1
5249201,8872,Nissan,20001,4
5249208,8874,Nissan,20001,1
5249220,8876,Nissan,20001,1
5249223,8877,Nissan,20001,1
5249277,8880,Nissan,20001,2
5249312,8885,Nissan,20001,2
5249338,8887,Nissan,20001,4
5249369,8890,Nissan,20001,5
5249371,8892,Nissan,20001,1
5249372,8893,Nissan,20001,1
5249401,8897,Nissan,20001,1
5249419,8899,Nissan,20001,1
5249423,8900,Nissan,20001,8
5249445,8905,Nissan,20001,1
5249487,8909,Nissan,20001,1
5249508,8910,Nissan,20001,1
5249518,8912,Nissan,20001,3
5249545,8913,Nissan,20001,1
5249928,8920,Nissan,20001,1
5249939,8925,Nissan,20001,1
5249966,8928,Nissan,20001,1
5249978,8929,Nissan,20001,1
5250040,8934,Nissan,20001,1
5250062,8935,Nissan,20001,1
5250079,8938,Nissan,20001,2
5250217,8945,Nissan,20001,2
5250218,8946,Nissan,20001,1
5250228,8947,Nissan,20001,1
5250386,8961,Nissan,20001,1
5250416,8966,Nissan,20001,1
5250429,8968,Nissan,20001,4
5250444,8972,Nissan,20001,2
5250460,8973,Nissan,20001,1
5250609,8981,Nissan,20001,1
5250660,8986,Nissan,20001,1
5250698,8989,Nissan,20001,1
5253616,8993,Nissan,20001,1
5253651,8996,Nissan,20001,2
5253818,8999,Nissan,20001,1
5253843,9004,Nissan,20001,1
5253901,9006,Nissan,20001,1
5253943,9010,Nissan,20001,1
5254001,9013,Nissan,20001,2
5254006,9017,Nissan,20001,8
5254007,9018,Nissan,20001,4
5254008,9019,Nissan,20001,4
5254009,9020,Nissan,20001,7
5254017,9021,Nissan,20001,1
5254139,9026,Nissan,20001,8
5254158,9028,Nissan,20001,1
5254178,9029,Nissan,20001,2
5256137,9034,Nissan,20001,1
5256157,9035,Nissan,20001,2
5256161,9036,Nissan,20001,1
5256164,9038,Nissan,20001,2
5256217,9040,Nissan,20001,4
5256261,9042,Nissan,20001,1
5256298,9043,Nissan,20001,2
5256338,9046,Nissan,20001,1
5256340,9047,Nissan,20001,1
5256381,9050,Nissan,20001,1
5256403,9052,Nissan,20001,1
5256565,9060,Nissan,20001,1
5256603,9064,Nissan,20001,1
5327061,9075,Nissan,20001,1
5327104,9077,Nissan,20001,5
5327124,9081,Nissan,20001,5
5327163,9083,Nissan,20001,1
5327178,9087,Nissan,20001,2
5327317,9091,Nissan,20001,1
5327377,9095,Nissan,20001,1
5327458,9099,Nissan,20001,1
5327559,9105,Nissan,20001,2
5327664,9111,Nissan,20001,1
5327761,9115,Nissan,20001,1
5327788,9117,Nissan,20001,4
5327789,9118,Nissan,20001,1
5332342,9126,Nissan,20001,3
5332419,9127,Nissan,20001,4
5332426,9129,Nissan,20001,1
5332525,9135,Nissan,20001,2
5332581,9138,Nissan,20001,1
5332782,9146,Nissan,20001,3
5332879,9148,Nissan,20001,1
5332897,9149,Nissan,20001,1
5332961,9150,Nissan,20001,2
5333023,9155,Nissan,20001,1
5333028,9156,Nissan,20001,1
5333201,9160,Nissan,20001,1
5333238,9163,Nissan,20001,2
5333284,9170,Nissan,20001,5
5333341,9172,Nissan,20001,2
5334619,9180,Nissan,20001,8
5334777,9186,Nissan,20001,1
5334857,9191,Nissan,20001,1
5334979,9197,Nissan,20001,1
5335180,9208,Nissan,20001,3
5335182,9210,Nissan,20001,2
5335222,9216,Nissan,20001,1
5335281,9222,Nissan,20001,1
5335457,9228,Nissan,20001,1
5335469,9230,Nissan,20001,1
5342099,9233,Nissan,20001,1
5342101,9234,Nissan,20001,1
5342219,9239,Nissan,20001,1
5342341,9241,Nissan,20001,1
5342360,9242,Nissan,20001,1
5342363,9243,Nissan,20001,2
5342398,9246,Nissan,20001,1
5342422,9248,Nissan,20001,4
5342440,9252,Nissan,20001,3
5342597,9260,Nissan,20001,2
5342611,9265,Nissan,20001,4
5342663,9269,Nissan,20001,1
5342665,9270,Nissan,20001,1
5342881,9276,Nissan,20001,4
5343118,9280,Nissan,20001,5
5343137,9281,Nissan,20001,7
5343145,9283,Nissan,20001,4
5343156,9285,Nissan,20001,3
5343158,9286,Nissan,20001,1
5343227,9294,Nissan,20001,3
5343285,9304,Nissan,20001,1
5343318,9305,Nissan,20001,14
5343319,9306,Nissan,20001,5
5343324,9307,Nissan,20001,1
5343327,9308,Nissan,20001,1
5343331,9309,Nissan,20001,6
5343350,9313,Nissan,20001,2
5343362,9314,Nissan,20001,1
5343364,9315,Nissan,20001,1
5343416,9318,Nissan,20001,1
5343462,9324,Nissan,20001,3
5343542,9334,Nissan,20001,3
5343717,9340,Nissan,20001,1
5343735,9343,Nissan,20001,1
5343738,9345,Nissan,20001,2
5343749,9347,Nissan,20001,1
5343787,9352,Nissan,20001,2
5343838,9354,Nissan,20001,1
5343849,9355,Nissan,20001,1
5343850,9356,Nissan,20001,2
5343860,9357,Nissan,20001,4
5343882,9359,Nissan,20001,1
5344283,9364,Nissan,20001,2
5344292,9366,Nissan,20001,1
5344360,9370,Nissan,20001,1
5344403,9377,Nissan,20001,1
5344418,9380,Nissan,20001,1
5344430,9382,Nissan,20001,1
5344514,9389,Nissan,20001,3
5344553,9396,Nissan,20001,7
5344555,9397,Nissan,20001,3
5344579,9402,Nissan,20001,1
5344581,9403,Nissan,20001,1
5344587,9404,Nissan,20001,2
5347968,9415,Nissan,20001,1
5348033,9417,Nissan,20001,1
5348161,9435,Nissan,20001,6
5348181,9437,Nissan,20001,4
5348217,9442,Nissan,20001,1
5348218,9443,Nissan,20001,1
5348244,9445,Nissan,20001,3
5348270,9447,Nissan,20001,2
5348309,9450,Nissan,20001,1
5348316,9451,Nissan,20001,1
5348338,9452,Nissan,20001,2
5348350,9453,Nissan,20001,7
5348357,9456,Nissan,20001,3
5348377,9457,Nissan,20001,1
5348383,9459,Nissan,20001,1
5348385,9460,Nissan,20001,6
5348404,9462,Nissan,20001,2
5348430,9466,Nissan,20001,1
5348447,9468,Nissan,20001,3
5348836,9469,Nissan,20001,1
5348898,9472,Nissan,20001,3
5348909,9473,Nissan,20001,1
5348940,9475,Nissan,20001,1
5348988,9476,Nissan,20001,9
5349017,9479,Nissan,20001,1
5349037,9480,Nissan,20001,3
5349053,9482,Nissan,20001,3
5349059,9485,Nissan,20001,5
5349077,9486,Nissan,20001,2
5349081,9487,Nissan,20001,1
5349098,9489,Nissan,20001,3
5349158,9491,Nissan,20001,1
5349197,9495,Nissan,20001,1
5349217,9496,Nissan,20001,8
5349281,9498,Nissan,20001,1
5350367,9502,Nissan,20001,2
5350399,9508,Nissan,20001,3
5350460,9511,Nissan,20001,2
5350488,9514,Nissan,20001,1
5350587,9524,Nissan,20001,3
5350592,9526,Nissan,20001,4
5350675,9537,Nissan,20001,15
5350676,9538,Nissan,20001,1
5350699,9539,Nissan,20001,5
5350737,9541,Nissan,20001,5
5350817,9547,Nissan,20001,6
5350828,9549,Nissan,20001,1
5351105,9561,Nissan,20001,2
5351212,9572,Nissan,20001,2
5351216,9574,Nissan,20001,2
5351271,9580,Nissan,20001,1
5351275,9581,Nissan,20001,2
5351276,9582,Nissan,20001,1
5351299,9583,Nissan,20001,1
5351300,9584,Nissan,20001,1
5351303,9585,Nissan,20001,2
5351401,9591,Nissan,20001,2
5354104,9597,Nissan,20001,1
5354115,9601,Nissan,20001,4
5354186,9607,Nissan,20001,1
5354187,9608,Nissan,20001,1
5354197,9609,Nissan,20001,1
5354242,9610,Nissan,20001,1
5354309,9611,Nissan,20001,1
5354318,9613,Nissan,20001,4
5354424,9619,Nissan,20001,1
5354502,9623,Nissan,20001,1
5354509,9625,Nissan,20001,5
5354583,9628,Nissan,20001,1
5354599,9631,Nissan,20001,3
5354639,9635,Nissan,20001,2
5354641,9636,Nissan,20001,1
5354657,9641,Nissan,20001,5
5354659,9642,Nissan,20001,11
5354697,9644,Nissan,20001,1
5354804,9647,Nissan,20001,1
5354878,9653,Nissan,20001,1
5354900,9654,Nissan,20001,3
5354901,9655,Nissan,20001,2
5354998,9661,Nissan,20001,1
5355007,9663,Nissan,20001,1
5355018,9664,Nissan,20001,6
5355044,9666,Nissan,20001,1
5355143,9677,Nissan,20001,8
5355180,9679,Nissan,20001,1
5355442,9692,Nissan,20001,2
5355479,9698,Nissan,20001,1
5355550,9704,Nissan,20001,1
5355598,9707,Nissan,20001,4
5355642,9713,Nissan,20001,5
5355698,9718,Nissan,20001,1
5355758,9720,Nissan,20001,1
5355809,9726,Nissan,20001,1
5355892,9738,Nissan,20001,2
5355961,9744,Nissan,20001,4
5356035,9746,Nissan,20001,3
5356040,9748,Nissan,20001,1
5356177,9753,Nissan,20001,2
5356219,9756,Nissan,20001,4
5356221,9757,Nissan,20001,2
5356259,9758,Nissan,20001,1
5357439,9764,Nissan,20001,1
5357479,9768,Nissan,20001,1
5357600,9779,Nissan,20001,11
5357611,9783,Nissan,20001,1
5357613,9785,Nissan,20001,1
5357617,9786,Nissan,20001,1
5357738,9789,Nissan,20001,8
5357763,9794,Nissan,20001,12
5357765,9795,Nissan,20001,2
5357876,9797,Nissan,20001,2
5357894,9800,Nissan,20001,1
5357967,9804,Nissan,20001,1
5357983,9805,Nissan,20001,2
5358077,9811,Nissan,20001,1
5358210,9821,Nissan,20001,4
5358212,9822,Nissan,20001,1
5358240,9825,Nissan,20001,2
5358263,9826,Nissan,20001,1
5361107,9836,Nissan,20001,1
5361136,9840,Nissan,20001,1
5362393,9849,Nissan,20001,1
5362399,9850,Nissan,20001,1
5362430,9855,Nissan,20001,2
5362494,9862,Nissan,20001,4
5362574,9868,Nissan,20001,1
5362634,9872,Nissan,20001,1
5362702,9874,Nissan,20001,1
5362720,9876,Nissan,20001,1
5362721,9877,Nissan,20001,1
5362762,9880,Nissan,20001,1
5362763,9881,Nissan,20001,1
5362827,9887,Nissan,20001,7
5362855,9892,Nissan,20001,1
5362873,9895,Nissan,20001,2
5362881,9897,Nissan,20001,1
5362884,9898,Nissan,20001,2
5362925,9899,Nissan,20001,4
5362999,9905,Nissan,20001,3
5363003,9906,Nissan,20001,1
5363027,9907,Nissan,20001,1
5363061,9908,Nissan,20001,1
5363063,9909,Nissan,20001,4
5363079,9910,Nissan,20001,1
5363086,9914,Nissan,20001,10
5363088,9915,Nissan,20001,1
5363116,9919,Nissan,20001,5
5363120,9920,Nissan,20001,2
5363202,9932,Nissan,20001,2
5363251,9940,Nissan,20001,1
5363259,9941,Nissan,20001,2
5363417,9957,Nissan,20001,2
5363464,9960,Nissan,20001,1
5363480,9961,Nissan,20001,1
5363651,9972,Nissan,20001,1
5363725,9975,Nissan,20001,1
5363753,9979,Nissan,20001,2
5363782,9980,Nissan,20001,1
5363786,9982,Nissan,20001,1
5363790,9984,Nissan,20001,1
5363814,9988,Nissan,20001,1
5363836,9990,Nissan,20001,4
5363890,9995,Nissan,20001,1
5363920,9997,Nissan,20001,2
5363960,10007,Nissan,20001,2
5363976,10012,Nissan,20001,1
5363977,10013,Nissan,20001,2
5364014,10014,Nissan,20001,1
5364027,10016,Nissan,20001,1
5364038,10019,Nissan,20001,1
5364071,10021,Nissan,20001,1
5364148,10025,Nissan,20001,1
5364150,10026,Nissan,20001,13
5364181,10027,Nissan,20001,1
5364222,10032,Nissan,20001,1
5364335,10044,Nissan,20001,2
5364338,10045,Nissan,20001,1
5364364,10050,Nissan,20001,2
5364380,10052,Nissan,20001,1
5364394,10054,Nissan,20001,2
5364408,10057,Nissan,20001,1
5364420,10060,Nissan,20001,1
5364423,10061,Nissan,20001,1
5364484,10063,Nissan,20001,4
5364485,10064,Nissan,20001,1
5364498,10066,Nissan,20001,2
5364521,10067,Nissan,20001,1
5364522,10068,Nissan,20001,1
5364526,10069,Nissan,20001,2
5364659,10077,Nissan,20001,1
5364680,10078,Nissan,20001,1
5364698,10080,Nissan,20001,1
5364701,10081,Nissan,20001,18
5364702,10082,Nissan,20001,18
5364807,10088,Nissan,20001,1
5364859,10092,Nissan,20001,1
5364864,10093,Nissan,20001,2
5364869,10094,Nissan,20001,2
5364870,10095,Nissan,20001,2
5364878,10096,Nissan,20001,1
5364944,10104,Nissan,20001,1
5364999,10109,Nissan,20001,4
5365022,10110,Nissan,20001,2
5365049,10119,Nissan,20001,1
5365058,10122,Nissan,20001,5
5365178,10130,Nissan,20001,1
5365300,10135,Nissan,20001,9
5365321,10138,Nissan,20001,1
5365361,10141,Nissan,20001,1
5365389,10143,Nissan,20001,2
5365546,10153,Nissan,20001,1
5365688,10159,Nissan,20001,1
5365761,10166,Nissan,20001,1
5365856,10174,Nissan,20001,1
5365900,10176,Nissan,20001,1
5365904,10177,Nissan,20001,1
5365943,10180,Nissan,20001,1
5365958,10184,Nissan,20001,1
5366007,10186,Nissan,20001,1
5366053,10191,Nissan,20001,2
5366093,10193,Nissan,20001,1
5366095,10195,Nissan,20001,1
5366221,10201,Nissan,20001,1
5366223,10202,Nissan,20001,1
5366226,10203,Nissan,20001,4
5366227,10204,Nissan,20001,1
5366252,10205,Nissan,20001,1
5366298,10211,Nissan,20001,2
5366326,10212,Nissan,20001,3
5366383,10219,Nissan,20001,1
5366434,10221,Nissan,20001,2
5366438,10223,Nissan,20001,1
5366563,10233,Nissan,20001,2
5366658,10239,Nissan,20001,1
5366669,10240,Nissan,20001,1
5366722,10243,Nissan,20001,1
5366778,10251,Nissan,20001,1
5366833,10257,Nissan,20001,1
5366906,10265,Nissan,20001,1
5366981,10271,Nissan,20001,1
5367063,10279,Nissan,20001,1
5367106,10282,Nissan,20001,1
5367124,10284,Nissan,20001,1
5367134,10287,Nissan,20001,1
5367177,10294,Nissan,20001,2
5367200,10296,Nissan,20001,1
5367224,10300,Nissan,20001,2
5367287,10304,Nissan,20001,1
5367303,10305,Nissan,20001,1
5367320,10308,Nissan,20001,2
5367340,10310,Nissan,20001,1
5367341,10311,Nissan,20001,1
5367360,10314,Nissan,20001,7
5367362,10315,Nissan,20001,1
5367427,10318,Nissan,20001,1
5367543,10326,Nissan,20001,1
5367567,10327,Nissan,20001,1
5367813,10338,Nissan,20001,1
5367875,10339,Nissan,20001,14
5367883,10340,Nissan,20001,2
5367888,10341,Nissan,20001,3
5367918,10343,Nissan,20001,2
5367919,10344,Nissan,20001,1
5367945,10345,Nissan,20001,1
5367951,10347,Nissan,20001,1
5367958,10348,Nissan,20001,1
5368006,10351,Nissan,20001,10
5368007,10352,Nissan,20001,2
5368027,10357,Nissan,20001,2
5368030,10360,Nissan,20001,13
5368042,10362,Nissan,20001,2
5368043,10363,Nissan,20001,1
5368181,10369,Nissan,20001,1
5368190,10370,Nissan,20001,1
5368239,10372,Nissan,20001,2
5368281,10381,Nissan,20001,1
5368300,10382,Nissan,20001,2
5368303,10384,Nissan,20001,1
5368313,10387,Nissan,20001,1
5368350,10392,Nissan,20001,1
5368368,10394,Nissan,20001,1
5368458,10399,Nissan,20001,1
5368529,10403,Nissan,20001,1
5368680,10405,Nissan,20001,1
5368978,10411,Nissan,20001,5
5369150,10425,Nissan,20001,1
5369507,10440,Nissan,20001,1
5369511,10442,Nissan,20001,1
5369537,10448,Nissan,20001,1
5369581,10450,Nissan,20001,1
5369618,10451,Nissan,20001,1
5369698,10458,Nissan,20001,4
5369716,10464,Nissan,20001,7
5369718,10466,Nissan,20001,1
5369801,10468,Nissan,20001,1
5370040,10472,Nissan,20001,1
5370080,10477,Nissan,20001,1
5370119,10479,Nissan,20001,1
5370122,10481,Nissan,20001,2
5370139,10482,Nissan,20001,2
5370312,10489,Nissan,20001,1
5370379,10495,Nissan,20001,6
5370566,10507,Nissan,20001,4
5370600,10513,Nissan,20001,1
5370621,10515,Nissan,20001,2
5370679,10521,Nissan,20001,1
5370701,10522,Nissan,20001,2
5370805,10525,Nissan,20001,1
5371087,10532,Nissan,20001,1
5371119,10534,Nissan,20001,1
5371140,10535,Nissan,20001,1
5371179,10538,Nissan,20001,2
5371362,10539,Nissan,20001,1
5371410,10546,Nissan,20001,1
5371480,10550,Nissan,20001,1
5371502,10551,Nissan,20001,14
5371504,10553,Nissan,20001,2
5371506,10554,Nissan,20001,1
5371510,10556,Nissan,20001,1
5371663,10562,Nissan,20001,4
5371839,10565,Nissan,20001,1
5371900,10568,Nissan,20001,2
5372041,10571,Nissan,20001,2
5372062,10573,Nissan,20001,1
5372064,10574,Nissan,20001,1
5372079,10575,Nissan,20001,1
5372080,10576,Nissan,20001,1
5372162,10579,Nissan,20001,1
5372219,10581,Nissan,20001,1
5372259,10586,Nissan,20001,5
5372366,10594,Nissan,20001,1
5372373,10596,Nissan,20001,1
5372520,10601,Nissan,20001,2
5372532,10603,Nissan,20001,5
5372539,10605,Nissan,20001,1
5372587,10606,Nissan,20001,5
5372602,10608,Nissan,20001,1
5372609,10610,Nissan,20001,1
5372619,10612,Nissan,20001,1
5372621,10613,Nissan,20001,4
5372702,10622,Nissan,20001,1
5372704,10624,Nissan,20001,2
5372705,10625,Nissan,20001,8
5372706,10626,Nissan,20001,5
5372711,10629,Nissan,20001,3
5372712,10630,Nissan,20001,1
5372732,10633,Nissan,20001,1
5372746,10635,Nissan,20001,9
5372786,10645,Nissan,20001,1
5372831,10648,Nissan,20001,4
5372842,10650,Nissan,20001,1
5372860,10652,Nissan,20001,1
5372907,10659,Nissan,20001,1
